
2017-10-16

('AE_3 Epoch:', '0007', 'cost=', '0.659472227')
('AE_3 Epoch:', '0008', 'cost=', '0.654478967')
('AE_3 Epoch:', '0009', 'cost=', '0.650254667')
('AE_3 Epoch:', '0010', 'cost=', '0.646752715')
('AE_3 Epoch:', '0011', 'cost=', '0.643780172')
('AE_3 Epoch:', '0012', 'cost=', '0.641314745')
('AE_3 Epoch:', '0013', 'cost=', '0.639226854')
('AE_3 Epoch:', '0014', 'cost=', '0.637422085')
('AE_3 Epoch:', '0015', 'cost=', '0.635841072')
('AE_3 Epoch:', '0016', 'cost=', '0.634405792')
('AE_3 Epoch:', '0017', 'cost=', '0.633094668')
('AE_3 Epoch:', '0018', 'cost=', '0.631868064')
('AE_3 Epoch:', '0019', 'cost=', '0.630710959')
('AE_3 Epoch:', '0020', 'cost=', '0.629613280')
('AE_3 Epoch:', '0021', 'cost=', '0.628573656')
('AE_3 Epoch:', '0022', 'cost=', '0.627584994')
('AE_3 Epoch:', '0023', 'cost=', '0.626633584')
('AE_3 Epoch:', '0024', 'cost=', '0.625722170')
('AE_3 Epoch:', '0025', 'cost=', '0.624849319')
('AE_3 Epoch:', '0026', 'cost=', '0.624012470')
('AE_3 Epoch:', '0027', 'cost=', '0.623209655')
('AE_3 Epoch:', '0028', 'cost=', '0.622438490')
('AE_3 Epoch:', '0029', 'cost=', '0.621698737')
('AE_3 Epoch:', '0030', 'cost=', '0.620987594')
('AE_3 Epoch:', '0031', 'cost=', '0.620303273')
('AE_3 Epoch:', '0032', 'cost=', '0.619643688')
('AE_3 Epoch:', '0033', 'cost=', '0.619007230')
('AE_3 Epoch:', '0034', 'cost=', '0.618393183')
('AE_3 Epoch:', '0035', 'cost=', '0.617799938')
('AE_3 Epoch:', '0036', 'cost=', '0.617226243')
('AE_3 Epoch:', '0037', 'cost=', '0.616673648')
('AE_3 Epoch:', '0038', 'cost=', '0.616139114')
('AE_3 Epoch:', '0039', 'cost=', '0.615621746')
('AE_3 Epoch:', '0040', 'cost=', '0.615119755')
('AE_3 Epoch:', '0041', 'cost=', '0.614632070')
('AE_3 Epoch:', '0042', 'cost=', '0.614158154')
('AE_3 Epoch:', '0043', 'cost=', '0.613698125')
('AE_3 Epoch:', '0044', 'cost=', '0.613251567')
('AE_3 Epoch:', '0045', 'cost=', '0.612817287')
('AE_3 Epoch:', '0046', 'cost=', '0.612394452')
('AE_3 Epoch:', '0047', 'cost=', '0.611983478')
('AE_3 Epoch:', '0048', 'cost=', '0.611583471')
('AE_3 Epoch:', '0049', 'cost=', '0.611193001')
('AE_3 Epoch:', '0050', 'cost=', '0.610813141')
('AE_4 Epoch:', '0001', 'cost=', '1.656256437')
('AE_4 Epoch:', '0002', 'cost=', '1.242662072')
('AE_4 Epoch:', '0003', 'cost=', '0.806259871')
('AE_4 Epoch:', '0004', 'cost=', '0.786942363')
('AE_4 Epoch:', '0005', 'cost=', '0.683008492')
('AE_4 Epoch:', '0006', 'cost=', '0.607246041')
('AE_4 Epoch:', '0007', 'cost=', '0.542878926')
('AE_4 Epoch:', '0008', 'cost=', '0.512886167')
('AE_4 Epoch:', '0009', 'cost=', '0.473933756')
('AE_4 Epoch:', '0010', 'cost=', '0.473632157')
('AE_4 Epoch:', '0011', 'cost=', '0.438717067')
('AE_4 Epoch:', '0012', 'cost=', '0.456776917')
('AE_4 Epoch:', '0013', 'cost=', '0.427046865')
('AE_4 Epoch:', '0014', 'cost=', '0.424909532')
('AE_4 Epoch:', '0015', 'cost=', '0.402659148')
('AE_4 Epoch:', '0016', 'cost=', '0.399088383')
('AE_4 Epoch:', '0017', 'cost=', '0.392448455')
('AE_4 Epoch:', '0018', 'cost=', '0.388930678')
('AE_4 Epoch:', '0019', 'cost=', '0.385800898')
('AE_4 Epoch:', '0020', 'cost=', '0.382964849')
('AE_4 Epoch:', '0021', 'cost=', '0.380090296')
('AE_4 Epoch:', '0022', 'cost=', '0.373925447')
('AE_4 Epoch:', '0023', 'cost=', '0.290716618')
('AE_4 Epoch:', '0024', 'cost=', '0.289609224')
('AE_4 Epoch:', '0025', 'cost=', '0.288895249')
('AE_4 Epoch:', '0026', 'cost=', '0.288185507')
('AE_4 Epoch:', '0027', 'cost=', '0.287571669')
('AE_4 Epoch:', '0028', 'cost=', '0.286984533')
('AE_4 Epoch:', '0029', 'cost=', '0.286418140')
('AE_4 Epoch:', '0030', 'cost=', '0.285897911')
('AE_4 Epoch:', '0031', 'cost=', '0.285421014')
('AE_4 Epoch:', '0032', 'cost=', '0.285006493')
('AE_4 Epoch:', '0033', 'cost=', '0.284589589')
('AE_4 Epoch:', '0034', 'cost=', '0.284203708')
('AE_4 Epoch:', '0035', 'cost=', '0.283846468')
('AE_4 Epoch:', '0036', 'cost=', '0.283506572')
('AE_4 Epoch:', '0037', 'cost=', '0.283182591')
('AE_4 Epoch:', '0038', 'cost=', '0.282876313')
('AE_4 Epoch:', '0039', 'cost=', '0.282580614')
('AE_4 Epoch:', '0040', 'cost=', '0.282307565')
('AE_4 Epoch:', '0041', 'cost=', '0.282051772')
('AE_4 Epoch:', '0042', 'cost=', '0.281801641')
('AE_4 Epoch:', '0043', 'cost=', '0.281559765')
('AE_4 Epoch:', '0044', 'cost=', '0.281331658')
('AE_4 Epoch:', '0045', 'cost=', '0.281110913')
